    module	       row	   crystal	     theta	       phi	       tau	      posX	      posY	      posZ	       pDz	    pTheta	      pPhi	      pDy1	      pDx1	      pDx2	     pAlp1	      pDy2	      pDx3	      pDx4	     pAlp2
         #	         #	         #	     [deg]	     [deg]	     [deg]	      [mm]	      [mm]	      [mm]	      [mm]	     [deg]	     [deg]	      [mm]	      [mm]	      [mm]	     [deg]	      [mm]	      [mm]	      [mm]	     [deg]
         1	        77	         7	   41.4249	   86.1831	   90.2899	   46.7939	   707.888	   845.849	      0.02	   2.40918	   164.468	        10	         5	         5	   2.95723	        10	         5	         5	   2.95723
         1	        77	         8	   41.4249	   83.9661	   90.2924	   74.1392	   705.549	   845.848	      0.02	    2.4286	   164.591	        10	         5	         5	   2.98281	        10	         5	         5	   2.98281
         1	        77	         9	   41.4249	    81.749	   90.2949	   101.374	   702.153	   845.848	      0.02	   2.44796	   164.712	        10	         5	         5	   3.00835	        10	         5	         5	   3.00835
         1	        77	        10	   41.4249	    79.532	   90.2974	   128.458	   697.706	   845.849	      0.02	   2.46732	   164.831	        10	         5	         5	   3.03383	        10	         5	         5	   3.03383
         1	        78	         1	   40.1749	   99.4926	   90.2718	  -116.836	    696.32	   883.052	      0.02	   2.24369	   163.323	        10	         5	         5	   2.85442	        10	         5	         5	   2.85442
         1	        78	         2	   40.1749	    97.276	   90.2743	  -89.8206	   700.316	   883.052	      0.02	   2.26275	   163.464	        10	         5	         5	   2.88076	        10	         5	         5	   2.88076
         1	        78	         3	   40.1749	   95.0594	   90.2768	  -62.6707	   703.266	   883.052	      0.02	   2.28178	   163.602	        10	         5	         5	   2.90706	        10	         5	         5	   2.90706
         1	        78	         4	   40.1749	   92.8427	   90.2793	  -35.4261	   705.163	   883.052	      0.02	   2.30082	   163.738	        10	         5	         5	   2.93332	        10	         5	         5	   2.93332
         1	        78	         5	   40.1749	    90.626	   90.2818	  -8.12779	   706.005	   883.052	      0.02	    2.3198	    163.87	        10	         5	         5	   2.95953	        10	         5	         5	   2.95953
         1	        78	         6	   40.1749	   88.4092	   90.2843	   19.1834	   705.792	   883.052	      0.02	   2.33879	   164.001	        10	         5	         5	   2.98568	        10	         5	         5	   2.98568
         1	        78	         7	   40.1749	   86.1923	   90.2868	   46.4666	   704.521	   883.052	      0.02	   2.35773	   164.129	        10	         5	         5	   3.01179	        10	         5	         5	   3.01179
         1	        78	         8	   40.1749	   83.9754	   90.2893	    73.681	   702.196	   883.052	      0.02	   2.37667	   164.255	        10	         5	         5	   3.03784	        10	         5	         5	   3.03784
         1	        78	         9	   40.1749	   81.7584	   90.2918	   100.786	   698.821	   883.052	      0.02	   2.39555	   164.378	        10	         5	         5	   3.06385	        10	         5	         5	   3.06385
         1	        78	        10	   40.1748	   79.5414	   90.2942	   127.741	   694.399	   883.053	      0.02	   2.41444	     164.5	        10	         5	         5	    3.0898	        10	         5	         5	    3.0898
         1	        79	         1	   38.9249	   99.5015	   90.2682	  -116.373	   692.945	   921.214	      0.02	   2.19407	   162.945	        10	         5	         5	   2.90476	        10	         5	         5	   2.90476
         1	        79	         2	   38.9249	   97.2851	   90.2707	  -89.4889	   696.926	   921.214	      0.02	   2.21264	   163.089	        10	         5	         5	   2.93156	        10	         5	         5	   2.93156
         1	        79	         3	   38.9249	   95.0685	   90.2732	  -62.4711	   699.865	   921.214	      0.02	   2.23118	    163.23	        10	         5	         5	   2.95833	        10	         5	         5	   2.95833
         1	        79	         4	   38.9249	    92.852	   90.2757	  -35.3592	   701.758	   921.214	      0.02	   2.24972	   163.368	        10	         5	         5	   2.98505	        10	         5	         5	   2.98505
         1	        79	         5	   38.9249	   90.6353	   90.2781	  -8.19359	     702.6	   921.214	      0.02	   2.26822	   163.504	        10	         5	         5	   3.01172	        10	         5	         5	   3.01172
         1	        79	         6	   38.9249	   88.4186	   90.2806	    18.985	   702.391	   921.214	      0.02	   2.28672	   163.637	        10	         5	         5	   3.03833	        10	         5	         5	   3.03833
         1	        79	         7	   38.9249	   86.2018	   90.2831	   46.1359	   701.131	   921.214	      0.02	   2.30517	   163.768	        10	         5	         5	    3.0649	        10	         5	         5	    3.0649
         1	        79	         8	   38.9248	    83.985	   90.2855	   73.2185	   698.822	   921.214	      0.02	   2.32362	   163.897	        10	         5	         5	   3.09141	        10	         5	         5	   3.09141
         1	        79	         9	   38.9248	   81.7681	    90.288	   100.192	   695.466	   921.214	      0.02	   2.34202	   164.023	        10	         5	         5	   3.11787	        10	         5	         5	   3.11787
         1	        79	        10	   38.9248	   79.5512	   90.2904	   127.017	   691.071	   921.214	      0.02	   2.36042	   164.147	        10	         5	         5	   3.14427	        10	         5	         5	   3.14427
         1	        80	         1	   37.6749	   99.5108	   90.2641	   -115.91	   689.565	   960.077	      0.02	   2.14344	   162.541	        10	         5	         5	    2.9537	        10	         5	         5	    2.9537
         1	        80	         2	   37.6749	   97.2944	   90.2666	  -89.1583	   693.531	   960.077	      0.02	    2.1615	   162.688	        10	         5	         5	   2.98095	        10	         5	         5	   2.98095
         1	        80	         3	   37.6749	   95.0779	    90.269	   -62.273	    696.46	   960.077	      0.02	   2.17954	   162.832	        10	         5	         5	   3.00817	        10	         5	         5	   3.00817
         1	        80	         4	   37.6749	   92.8614	   90.2714	  -35.2938	   698.347	   960.077	      0.02	   2.19758	   162.973	        10	         5	         5	   3.03534	        10	         5	         5	   3.03534
         1	        80	         5	   37.6748	   90.6449	   90.2739	  -8.26108	    699.19	   960.077	      0.02	   2.21557	   163.112	        10	         5	         5	   3.06246	        10	         5	         5	   3.06246
         1	        80	         6	   37.6748	   88.4283	   90.2763	   18.7847	   698.985	   960.077	      0.02	   2.23357	   163.248	        10	         5	         5	   3.08952	        10	         5	         5	   3.08952
         1	        80	         7	   37.6748	   86.2115	   90.2787	   45.8032	   697.736	   960.077	      0.02	   2.25152	   163.382	        10	         5	         5	   3.11653	        10	         5	         5	   3.11653
         1	        80	         8	   37.6748	   83.9948	   90.2811	   72.7538	   695.442	   960.077	      0.02	   2.26947	   163.514	        10	         5	         5	   3.14349	        10	         5	         5	   3.14349
         1	        80	         9	   37.6748	    81.778	   90.2836	   99.5963	   692.108	   960.077	      0.02	   2.28737	   163.642	        10	         5	         5	   3.17039	        10	         5	         5	   3.17039
         1	        80	        10	   37.6748	   79.5611	   90.2859	    126.29	   687.738	   960.077	      0.02	   2.30528	   163.769	        10	         5	         5	   3.19724	        10	         5	         5	   3.19724
         1	        81	         1	   36.4248	   99.5202	   90.2595	  -115.447	   686.176	   999.883	      0.02	   2.09181	   162.109	        10	         5	         5	   3.00123	        10	         5	         5	   3.00123
         1	        81	         2	   36.4248	   97.3039	   90.2619	   -88.828	   690.127	   999.883	      0.02	   2.10936	   162.259	        10	         5	         5	   3.02892	        10	         5	         5	   3.02892
         1	        81	         3	   36.4248	   95.0876	   90.2643	  -62.0756	   693.046	   999.883	      0.02	   2.12688	   162.406	        10	         5	         5	   3.05658	        10	         5	         5	   3.05658
         1	        81	         4	   36.4248	   92.8712	   90.2666	  -35.2296	   694.927	   999.883	      0.02	    2.1444	   162.551	        10	         5	         5	   3.08418	        10	         5	         5	   3.08418
         1	        81	         5	   36.4248	   90.6547	    90.269	  -8.33016	   695.769	   999.883	      0.02	   2.16188	   162.693	        10	         5	         5	   3.11173	        10	         5	         5	   3.11173
         1	        81	         6	   36.4248	   88.4382	   90.2714	   18.5824	   695.571	   999.883	      0.02	   2.17936	   162.832	        10	         5	         5	   3.13923	        10	         5	         5	   3.13923
         1	        81	         7	   36.4248	   86.2215	   90.2738	    45.468	   694.331	   999.883	      0.02	    2.1968	   162.969	        10	         5	         5	   3.16668	        10	         5	         5	   3.16668
         1	        81	         8	   36.4248	   84.0049	   90.2761	   72.2862	   692.054	   999.883	      0.02	   2.21424	   163.103	        10	         5	         5	   3.19406	        10	         5	         5	   3.19406
         1	        81	         9	   36.4248	   81.7881	   90.2785	   98.9972	   688.741	   999.883	      0.02	   2.23164	   163.235	        10	         5	         5	    3.2214	        10	         5	         5	    3.2214
         1	        81	        10	   36.4248	   79.5714	   90.2809	   125.561	   684.395	   999.883	      0.02	   2.24904	   163.365	        10	         5	         5	   3.24868	        10	         5	         5	   3.24868
         1	        82	         1	   35.1748	   99.5299	   90.2542	  -114.985	   682.779	   1040.72	      0.02	   2.03921	   161.646	        10	         5	         5	   3.04733	        10	         5	         5	   3.04733
         1	        82	         2	   35.1748	   97.3137	   90.2566	  -88.4983	   686.713	   1040.72	      0.02	   2.05623	   161.799	        10	         5	         5	   3.07544	        10	         5	         5	   3.07544
         1	        82	         3	   35.1748	   95.0974	   90.2589	  -61.8791	   689.622	   1040.72	      0.02	   2.07322	    161.95	        10	         5	         5	   3.10352	        10	         5	         5	   3.10352
         1	        82	         4	   35.1748	   92.8811	   90.2613	  -35.1666	   691.499	   1040.72	      0.02	   2.09021	   162.098	        10	         5	         5	   3.13155	        10	         5	         5	   3.13155
         1	        82	         5	   35.1748	   90.6647	   90.2636	   -8.4008	   692.341	   1040.72	      0.02	   2.10717	   162.243	        10	         5	         5	   3.15952	        10	         5	         5	   3.15952
         1	        82	         6	   35.1748	   88.4483	   90.2659	   18.3783	   692.148	   1040.72	      0.02	   2.12413	   162.386	        10	         5	         5	   3.18744	        10	         5	         5	   3.18744
         1	        82	         7	   35.1747	   86.2318	   90.2683	   45.1307	    690.92	   1040.72	      0.02	   2.14104	   162.526	        10	         5	         5	   3.21531	        10	         5	         5	   3.21531
         1	        82	         8	   35.1747	   84.0152	   90.2706	   71.8162	   688.656	   1040.72	      0.02	   2.15796	   162.664	        10	         5	         5	   3.24312	        10	         5	         5	   3.24312
         1	        82	         9	   35.1747	   81.7986	   90.2729	   98.3951	   685.364	   1040.72	      0.02	   2.17484	   162.799	        10	         5	         5	   3.27087	        10	         5	         5	   3.27087
         1	        82	        10	   35.1747	   79.5819	   90.2752	   124.828	   681.046	   1040.72	      0.02	   2.19172	   162.932	        10	         5	         5	   3.29857	        10	         5	         5	   3.29857
         1	        83	         1	   33.9247	   99.5399	   90.2484	  -114.521	   679.368	   1082.86	      0.02	   1.98566	   161.148	        10	         5	         5	   3.09198	        10	         5	         5	   3.09198
         1	        83	         2	   33.9247	   97.3238	   90.2507	  -88.1684	   683.287	   1082.86	      0.02	   2.00214	   161.305	        10	         5	         5	    3.1205	        10	         5	         5	    3.1205
         1	        83	         3	   33.9247	   95.1076	    90.253	   -61.683	   686.185	   1082.86	      0.02	   2.01859	    161.46	        10	         5	         5	   3.14899	        10	         5	         5	   3.14899
         1	        83	         4	   33.9247	   92.8913	   90.2553	  -35.1045	   688.057	   1082.86	      0.02	   2.03505	   161.611	        10	         5	         5	   3.17743	        10	         5	         5	   3.17743
         1	        83	         5	   33.9247	    90.675	   90.2576	  -8.47286	     688.9	   1082.86	      0.02	   2.05146	    161.76	        10	         5	         5	   3.20581	        10	         5	         5	   3.20581
         1	        83	         6	   33.9247	   88.4587	   90.2599	   18.1721	   688.712	   1082.86	      0.02	   2.06788	   161.906	        10	         5	         5	   3.23414	        10	         5	         5	   3.23414
         1	        83	         7	   33.9247	   86.2423	   90.2622	   44.7908	   687.494	   1082.86	      0.02	   2.08427	    162.05	        10	         5	         5	   3.26241	        10	         5	         5	   3.26241
         1	        83	         8	   33.9247	   84.0258	   90.2644	   71.3432	   685.246	   1082.86	      0.02	   2.10065	   162.191	        10	         5	         5	   3.29062	        10	         5	         5	   3.29062
         1	        83	         9	   33.9247	   81.8092	   90.2667	   97.7895	   681.975	   1082.86	      0.02	     2.117	    162.33	        10	         5	         5	   3.31878	        10	         5	         5	   3.31878
         1	        83	        10	   33.9247	   79.5926	   90.2689	   124.091	   677.683	   1082.86	      0.02	   2.13334	   162.466	        10	         5	         5	   3.34688	        10	         5	         5	   3.34688
         1	        84	         1	   32.6747	     99.55	   90.2421	   -114.06	   675.959	   1126.05	      0.02	    1.9312	   160.612	        10	         5	         5	   3.13516	        10	         5	         5	   3.13516
         1	        84	         2	   32.6747	    97.334	   90.2443	  -87.8403	   679.863	   1126.05	      0.02	   1.94712	   160.774	        10	         5	         5	   3.16408	        10	         5	         5	   3.16408
         1	        84	         3	   32.6746	   95.1179	   90.2466	  -61.4885	    682.75	   1126.05	      0.02	   1.96302	   160.932	        10	         5	         5	   3.19297	        10	         5	         5	   3.19297
         1	        84	         4	   32.6746	   92.9018	   90.2488	  -35.0441	   684.617	   1126.05	      0.02	   1.97892	   161.087	        10	         5	         5	    3.2218	        10	         5	         5	    3.2218
         1	        84	         5	   32.6746	   90.6856	    90.251	  -8.54649	    685.46	   1126.05	      0.02	   1.99479	    161.24	        10	         5	         5	   3.25057	        10	         5	         5	   3.25057
         1	        84	         6	   32.6746	   88.4693	   90.2532	   17.9646	   685.278	   1126.05	      0.02	   2.01067	    161.39	        10	         5	         5	   3.27929	        10	         5	         5	   3.27929
         1	        84	         7	   32.6746	    86.253	   90.2555	   44.4496	   684.071	   1126.05	      0.02	    2.0265	   161.537	        10	         5	         5	   3.30796	        10	         5	         5	   3.30796
         1	        84	         8	   32.6746	   84.0366	   90.2576	   70.8687	   681.839	   1126.05	      0.02	   2.04234	   161.682	        10	         5	         5	   3.33657	        10	         5	         5	   3.33657
         1	        84	         9	   32.6746	   81.8201	   90.2599	   97.1827	   678.589	   1126.05	      0.02	   2.05814	   161.824	        10	         5	         5	   3.36512	        10	         5	         5	   3.36512
         1	        84	        10	   32.6746	   79.6036	   90.2621	   123.351	   674.323	   1126.05	      0.02	   2.07394	   161.964	        10	         5	         5	   3.39361	        10	         5	         5	   3.39361
         1	        85	         1	   31.4246	   99.5604	   90.2352	    -113.6	   672.545	   1170.58	      0.02	   1.87585	   160.035	        10	         5	         5	   3.17686	        10	         5	         5	   3.17686
         1	        85	         2	   31.4246	   97.3445	   90.2374	  -87.5131	   676.434	   1170.58	      0.02	   1.89121	     160.2	        10	         5	         5	   3.20616	        10	         5	         5	   3.20616
         1	        85	         3	   31.4246	   95.1285	   90.2395	  -61.2951	   679.311	   1170.58	      0.02	   1.90654	   160.363	        10	         5	         5	   3.23543	        10	         5	         5	   3.23543
         1	        85	         4	   31.4246	   92.9125	   90.2417	  -34.9849	   681.173	   1170.58	      0.02	   1.92188	   160.523	        10	         5	         5	   3.26464	        10	         5	         5	   3.26464
         1	        85	         5	   31.4246	   90.6964	   90.2439	  -8.62154	   682.017	   1170.58	      0.02	   1.93719	   160.679	        10	         5	         5	    3.2938	        10	         5	         5	    3.2938
         1	        85	         6	   31.4246	   88.4802	    90.246	   17.7554	    681.84	   1170.58	      0.02	    1.9525	   160.833	        10	         5	         5	    3.3229	        10	         5	         5	    3.3229
         1	        85	         7	   31.4245	    86.264	   90.2482	   44.1066	   680.644	   1170.58	      0.02	   1.96778	   160.984	        10	         5	         5	   3.35195	        10	         5	         5	   3.35195
         1	        85	         8	   31.4245	   84.0477	   90.2503	   70.3924	   678.428	   1170.58	      0.02	   1.98306	   161.133	        10	         5	         5	   3.38093	        10	         5	         5	   3.38093
         1	        85	         9	   31.4245	   81.8313	   90.2525	   96.5738	   675.199	   1170.58	      0.02	   1.99831	   161.279	        10	         5	         5	   3.40986	        10	         5	         5	   3.40986
         1	        85	        10	   31.4245	   79.6149	   90.2546	   122.611	   670.959	   1170.58	      0.02	   2.01355	   161.423	        10	         5	         5	   3.43873	        10	         5	         5	   3.43873
         1	        86	         1	   30.1745	   99.5711	   90.2278	   -113.14	   669.129	   1216.59	      0.02	   1.81966	   159.411	        10	         5	         5	   3.21705	        10	         5	         5	   3.21705
         1	        86	         2	   30.1745	   97.3552	   90.2299	  -87.1869	   673.002	   1216.59	      0.02	   1.83443	   159.581	        10	         5	         5	   3.24672	        10	         5	         5	   3.24672
         1	        86	         3	   30.1745	   95.1393	    90.232	  -61.1029	    675.87	   1216.59	      0.02	   1.84919	   159.748	        10	         5	         5	   3.27636	        10	         5	         5	   3.27636
         1	        86	         4	   30.1745	   92.9234	   90.2341	  -34.9269	   677.726	   1216.59	      0.02	   1.86396	   159.912	        10	         5	         5	   3.30594	        10	         5	         5	   3.30594
         1	        86	         5	   30.1745	   90.7074	   90.2362	  -8.69796	    678.57	   1216.59	      0.02	   1.87869	   160.073	        10	         5	         5	   3.33547	        10	         5	         5	   3.33547
         1	        86	         6	   30.1745	   88.4913	   90.2382	   17.5448	   678.399	   1216.59	      0.02	   1.89343	   160.231	        10	         5	         5	   3.36494	        10	         5	         5	   3.36494
         1	        86	         7	   30.1745	   86.2752	   90.2403	   43.7619	   677.213	   1216.59	      0.02	   1.90814	   160.386	        10	         5	         5	   3.39435	        10	         5	         5	   3.39435
         1	        86	         8	   30.1745	    84.059	   90.2424	   69.9144	   675.014	   1216.59	      0.02	   1.92285	   160.539	        10	         5	         5	    3.4237	        10	         5	         5	    3.4237
         1	        86	         9	   30.1744	   81.8427	   90.2445	   95.9631	   671.805	   1216.59	      0.02	   1.93753	   160.689	        10	         5	         5	     3.453	        10	         5	         5	     3.453
         1	        86	        10	   30.1744	   79.6264	   90.2466	   121.868	   667.593	   1216.59	      0.02	   1.95221	   160.837	        10	         5	         5	   3.48223	        10	         5	         5	   3.48223
         1	        87	         1	   28.9244	   99.5888	   90.2138	  -112.714	   666.054	    1266.1	      0.02	   1.70528	   166.799	        10	         5	         5	   3.25574	        10	         5	         5	   3.25574
         1	        87	         2	   28.9244	   97.3731	   90.2158	  -86.8809	   669.913	    1266.1	      0.02	   1.72023	   166.913	        10	         5	         5	   3.28577	        10	         5	         5	   3.28577
         1	        87	         3	   28.9244	   95.1574	   90.2177	  -60.9175	   672.771	    1266.1	      0.02	   1.73517	   167.024	        10	         5	         5	   3.31576	        10	         5	         5	   3.31576
         1	        87	         4	   28.9244	   92.9416	   90.2197	  -34.8622	   674.623	    1266.1	      0.02	    1.7501	   167.133	        10	         5	         5	    3.3457	        10	         5	         5	    3.3457
         1	        87	         5	   28.9244	   90.7258	   90.2217	  -8.75415	   675.466	    1266.1	      0.02	   1.76499	   167.241	        10	         5	         5	   3.37558	        10	         5	         5	   3.37558
         1	        87	         6	   28.9244	   88.5099	   90.2236	   17.3677	     675.3	    1266.1	      0.02	   1.77987	   167.346	        10	         5	         5	    3.4054	        10	         5	         5	    3.4054
         1	        87	         7	   28.9244	   86.2939	   90.2256	   43.4644	   674.124	    1266.1	      0.02	   1.79472	   167.449	        10	         5	         5	   3.43516	        10	         5	         5	   3.43516
         1	        87	         8	   28.9244	   84.0779	   90.2275	   69.4967	   671.938	    1266.1	      0.02	   1.80956	    167.55	        10	         5	         5	   3.46487	        10	         5	         5	   3.46487
         1	        87	         9	   28.9243	   81.8618	   90.2295	   95.4259	   668.749	    1266.1	      0.02	   1.82436	    167.65	        10	         5	         5	   3.49451	        10	         5	         5	   3.49451
         1	        87	        10	   28.9243	   79.6456	   90.2314	   121.213	   664.558	    1266.1	      0.02	   1.83915	   167.747	        10	         5	         5	    3.5241	        10	         5	         5	    3.5241
         1	        88	         1	   28.1743	   99.5952	   90.2089	  -112.345	   663.448	   1314.23	      0.02	   1.66911	   166.521	        10	         5	         5	   3.27822	        10	         5	         5	   3.27822
         1	        88	         2	   28.1743	   97.3796	   90.2108	  -86.6138	   667.295	   1314.23	      0.02	   1.68371	   166.637	        10	         5	         5	   3.30845	        10	         5	         5	   3.30845
         1	        88	         3	   28.1743	   95.1639	   90.2128	  -60.7525	   670.144	   1314.23	      0.02	    1.6983	   166.751	        10	         5	         5	   3.33865	        10	         5	         5	   3.33865
         1	        88	         4	   28.1743	   92.9482	   90.2147	  -34.7995	   671.992	   1314.23	      0.02	   1.71288	   166.862	        10	         5	         5	   3.36879	        10	         5	         5	   3.36879
         1	        88	         5	   28.1743	   90.7324	   90.2166	  -8.79392	   672.835	   1314.23	      0.02	   1.72742	   166.972	        10	         5	         5	   3.39888	        10	         5	         5	   3.39888
         1	        88	         6	   28.1743	   88.5166	   90.2185	   17.2256	   672.671	   1314.23	      0.02	   1.74196	   167.079	        10	         5	         5	   3.42891	        10	         5	         5	   3.42891
         1	        88	         7	   28.1743	   86.3007	   90.2205	     43.22	   671.503	   1314.23	      0.02	   1.75646	   167.185	        10	         5	         5	   3.45887	        10	         5	         5	   3.45887
         1	        88	         8	   28.1743	   84.0847	   90.2223	   69.1506	   669.329	   1314.23	      0.02	   1.77095	   167.288	        10	         5	         5	   3.48878	        10	         5	         5	   3.48878
         1	        88	         9	   28.1743	   81.8687	   90.2243	   94.9786	   666.154	   1314.23	      0.02	   1.78541	    167.39	        10	         5	         5	   3.51863	        10	         5	         5	   3.51863
         1	        88	        10	   28.1743	   79.6526	   90.2262	   120.665	   661.983	   1314.23	      0.02	   1.79985	   167.489	        10	         5	         5	   3.54842	        10	         5	         5	   3.54842
         1	        89	         1	   27.4243	   99.6017	   90.2039	  -111.982	   660.876	   1363.46	      0.02	    1.6326	   166.228	        10	         5	         5	   3.30014	        10	         5	         5	   3.30014
         1	        89	         2	   27.4243	   97.3862	   90.2057	  -86.3515	   664.711	   1363.46	      0.02	   1.64685	   166.347	        10	         5	         5	   3.33058	        10	         5	         5	   3.33058
         1	        89	         3	   27.4242	   95.1706	   90.2076	   -60.591	   667.553	   1363.46	      0.02	   1.66108	   166.463	        10	         5	         5	   3.36098	        10	         5	         5	   3.36098
         1	        89	         4	   27.4242	   92.9549	   90.2095	   -34.739	   669.396	   1363.46	      0.02	   1.67531	   166.577	        10	         5	         5	   3.39132	        10	         5	         5	   3.39132
         1	        89	         5	   27.4242	   90.7392	   90.2114	  -8.83448	   670.238	   1363.46	      0.02	    1.6895	   166.688	        10	         5	         5	    3.4216	        10	         5	         5	    3.4216
         1	        89	         6	   27.4242	   88.5234	   90.2132	    17.084	   670.078	   1363.46	      0.02	   1.70368	   166.798	        10	         5	         5	   3.45183	        10	         5	         5	   3.45183
         1	        89	         7	   27.4242	   86.3075	   90.2151	   42.9777	   668.916	   1363.46	      0.02	   1.71783	   166.906	        10	         5	         5	     3.482	        10	         5	         5	     3.482
         1	        89	         8	   27.4242	   84.0916	    90.217	   68.8078	   666.754	   1363.46	      0.02	   1.73198	   167.011	        10	         5	         5	   3.51211	        10	         5	         5	   3.51211
         1	        89	         9	   27.4242	   81.8756	   90.2188	   94.5358	   663.595	   1363.46	      0.02	   1.74609	   167.115	        10	         5	         5	   3.54215	        10	         5	         5	   3.54215
         1	        89	        10	   27.4242	   79.6596	   90.2207	   120.123	   659.444	   1363.46	      0.02	   1.76018	   167.217	        10	         5	         5	   3.57214	        10	         5	         5	   3.57214
         1	        90	         1	   26.6742	   99.6083	   90.1986	  -111.626	   658.338	   1413.86	      0.02	   1.59575	   165.918	        10	         5	         5	    3.3215	        10	         5	         5	    3.3215
         1	        90	         2	   26.6742	   97.3928	   90.2005	   -86.094	   662.161	   1413.86	      0.02	   1.60965	   166.039	        10	         5	         5	   3.35214	        10	         5	         5	   3.35214
         1	        90	         3	   26.6742	   95.1773	   90.2023	  -60.4329	   664.994	   1413.86	      0.02	   1.62352	   166.158	        10	         5	         5	   3.38273	        10	         5	         5	   3.38273
         1	        90	         4	   26.6742	   92.9617	   90.2041	  -34.6806	   666.833	   1413.86	      0.02	   1.63739	   166.275	        10	         5	         5	   3.41327	        10	         5	         5	   3.41327
         1	        90	         5	   26.6742	    90.746	    90.206	  -8.87582	   667.675	   1413.86	      0.02	   1.65123	   166.389	        10	         5	         5	   3.44375	        10	         5	         5	   3.44375
         1	        90	         6	   26.6742	   88.5303	   90.2078	   16.9429	   667.519	   1413.86	      0.02	   1.66506	   166.501	        10	         5	         5	   3.47417	        10	         5	         5	   3.47417
         1	        90	         7	   26.6742	   86.3145	   90.2096	   42.7371	   666.365	   1413.86	      0.02	   1.67885	   166.611	        10	         5	         5	   3.50454	        10	         5	         5	   3.50454
         1	        90	         8	   26.6742	   84.0986	   90.2114	   68.4681	   664.214	   1413.86	      0.02	   1.69264	   166.719	        10	         5	         5	   3.53484	        10	         5	         5	   3.53484
         1	        90	         9	   26.6742	   81.8827	   90.2132	   94.0975	    661.07	   1413.86	      0.02	    1.7064	   166.825	        10	         5	         5	   3.56508	        10	         5	         5	   3.56508
         1	        90	        10	   26.6741	   79.6667	    90.215	   119.587	   656.937	   1413.86	      0.02	   1.72014	   166.929	        10	         5	         5	   3.59526	        10	         5	         5	   3.59526
         1	        91	         1	   25.9241	    99.615	   90.1932	  -111.274	   655.826	   1465.75	      0.02	   1.55858	   165.591	        10	         5	         5	   3.34231	        10	         5	         5	   3.34231
         1	        91	         2	   25.9241	   97.3995	    90.195	  -85.8403	   659.637	   1465.75	      0.02	   1.57212	   165.714	        10	         5	         5	   3.37313	        10	         5	         5	   3.37313
         1	        91	         3	   25.9241	    95.184	   90.1968	  -60.2775	   662.463	   1465.75	      0.02	   1.58563	   165.836	        10	         5	         5	   3.40392	        10	         5	         5	   3.40392
         1	        91	         4	   25.9241	   92.9685	   90.1986	  -34.6239	   664.297	   1465.75	      0.02	   1.59914	   165.955	        10	         5	         5	   3.43465	        10	         5	         5	   3.43465
         1	        91	         5	   25.9241	   90.7529	   90.2004	  -8.91784	   665.139	   1465.75	      0.02	   1.61261	   166.072	        10	         5	         5	   3.46532	        10	         5	         5	   3.46532
         1	        91	         6	   25.9241	   88.5372	   90.2021	   16.8023	   664.987	   1465.75	      0.02	   1.62608	   166.186	        10	         5	         5	   3.49593	        10	         5	         5	   3.49593
         1	        91	         7	   25.9241	   86.3215	   90.2039	    42.498	    663.84	   1465.75	      0.02	   1.63952	   166.299	        10	         5	         5	   3.52648	        10	         5	         5	   3.52648
         1	        91	         8	   25.9241	   84.1057	   90.2057	   68.1308	     661.7	   1465.75	      0.02	   1.65295	    166.41	        10	         5	         5	   3.55697	        10	         5	         5	   3.55697
         1	        91	         9	   25.9241	   81.8898	   90.2074	   93.6626	   658.572	   1465.75	      0.02	   1.66635	   166.518	        10	         5	         5	    3.5874	        10	         5	         5	    3.5874
         1	        91	        10	   25.9241	   79.6739	   90.2092	   119.055	   654.458	   1465.75	      0.02	   1.67974	   166.625	        10	         5	         5	   3.61777	        10	         5	         5	   3.61777
         1	        92	         1	    25.174	   99.6217	   90.1877	   -110.93	   653.353	   1518.75	      0.02	   1.52109	   165.244	        10	         5	         5	   3.36255	        10	         5	         5	   3.36255
         1	        92	         2	    25.174	   97.4063	   90.1894	  -85.5916	   657.152	   1518.75	      0.02	   1.53426	    165.37	        10	         5	         5	   3.39356	        10	         5	         5	   3.39356
         1	        92	         3	    25.174	   95.1909	   90.1911	  -60.1259	   659.969	   1518.75	      0.02	   1.54741	   165.494	        10	         5	         5	   3.42453	        10	         5	         5	   3.42453
         1	        92	         4	    25.174	   92.9754	   90.1928	  -34.5694	     661.8	   1518.75	      0.02	   1.56055	   165.616	        10	         5	         5	   3.45545	        10	         5	         5	   3.45545
         1	        92	         5	    25.174	   90.7599	   90.1946	  -8.96069	   662.641	   1518.75	      0.02	   1.57366	   165.736	        10	         5	         5	    3.4863	        10	         5	         5	    3.4863
         1	        92	         6	    25.174	   88.5443	   90.1963	   16.6622	   662.492	   1518.75	      0.02	   1.58677	   165.853	        10	         5	         5	    3.5171	        10	         5	         5	    3.5171
         1	        92	         7	    25.174	   86.3286	    90.198	   42.2609	   661.353	   1518.75	      0.02	   1.59985	   165.968	        10	         5	         5	   3.54784	        10	         5	         5	   3.54784
         1	        92	         8	    25.174	   84.1129	   90.1997	   67.7971	   659.225	   1518.75	      0.02	   1.61292	   166.082	        10	         5	         5	   3.57851	        10	         5	         5	   3.57851
         1	        92	         9	    25.174	    81.897	   90.2015	   93.2328	    656.11	   1518.75	      0.02	   1.62595	   166.193	        10	         5	         5	   3.60912	        10	         5	         5	   3.60912
