400 15.5 1 26 -39.5 1 149
-2.66359 399.7197
-2.716414 399.7489
-2.763757 399.7746
-2.806248 399.7973
-2.844441 399.8173
-2.878835 399.8349
-2.909873 399.8503
-2.937953 399.8639
-2.963435 399.8757
-2.986633 399.8861
-3.007823 399.8952
-3.027258 399.9031
-3.045165 399.9098
-3.061755 399.9155
-3.07723 399.9203
-3.091764 399.9241
-3.105514 399.9271
-3.118623 399.9293
-3.131212 399.9307
-3.143394 399.9314
-3.15527 399.9312
-3.166902 399.9302
-3.178312 399.9286
-3.189499 399.9267
-3.200466 399.9251
-3.211296 399.9248
-3.222146 399.9262
-3.23312 399.9289
-3.244153 399.9322
-3.255066 399.9355
-3.265716 399.9384
-3.276022 399.941
-3.28595 399.9432
-3.295505 399.945
-3.304705 399.9466
-3.313579 399.948
-3.322163 399.9492
-3.330488 399.9503
-3.338579 399.9513
-3.34645 399.9521
-3.354125 399.953
-3.361636 399.9538
-3.369016 399.9547
-3.376286 399.9555
-3.383455 399.9562
-3.390542 399.9569
-3.397538 399.9574
-3.404428 399.9579
-3.411219 399.9582
-3.417914 399.9586
-3.424512 399.9591
-3.431022 399.9596
-3.437458 399.9601
-3.443809 399.9605
-3.450074 399.9609
-3.456274 399.9614
-3.46243 399.9619
-3.468542 399.9623
-3.474593 399.9627
-3.480589 399.9631
-3.486525 399.9634
-3.492385 399.9637
-3.49818 399.964
-3.503913 399.9644
-3.509578 399.9648
-3.515186 399.9652
-3.520754 399.9655
-3.526284 399.9659
-3.531752 399.9663
-3.537125 399.9667
-3.542397 399.9671
-3.547588 399.9676
-3.552716 399.9681
-3.557776 399.9687
-3.562737 399.9692
-3.567579 399.9698
-3.572302 399.9705
-3.576906 399.9712
-3.58137 399.972
-3.58567 399.9728
-3.589808 399.9737
-3.593786 399.9746
-3.597598 399.9756
-3.601211 399.9767
-3.604585 399.978
-3.607703 399.9793
-3.610546 399.9809
-3.613094 399.9826
-3.615327 399.9845
-3.61721 399.9866
-3.618704 399.989
-3.61977 399.9917
-3.620357 399.9946
-3.620406 399.9979
-3.619853 400.0015
-3.618632 400.0056
-3.616675 400.0101
-3.613874 400.0152
-3.61011 400.0209
-3.605275 400.0272
-3.59924 400.0343
-3.591847 400.0422
-3.582922 400.051
-3.572282 400.061
-3.559733 400.0722
-3.545053 400.0849
-3.527976 400.0991
-3.508199 400.1151
-3.485393 400.1331
-3.459176 400.1534
-3.429117 400.1762
-3.394735 400.2019
-3.355475 400.2309
-3.31071 400.2636
-3.259745 400.3004
-3.201806 400.342
-3.136038 400.389
-3.061472 400.4422
-2.977008 400.5025
-2.881401 400.571
-2.773268 400.649
-2.651087 400.738
-2.513176 400.8399
-2.3577 400.9572
-2.182721 401.0928
-1.986266 401.2505
-1.766446 401.4353
-1.521746 401.654
-1.251544 401.9156
-0.9569987 402.2318
-0.6425054 402.6175
-0.3177661 403.0889
-0 397.236
-0.1903796 397.6063
-0.3898316 397.9219
-0.5881421 398.19
-0.7784886 398.4181
-0.956921 398.6129
-1.121548 398.7803
-1.271813 398.9247
-1.407967 399.0499
-1.530734 399.1591
-1.641075 399.2544
-1.740026 399.3381
-1.82863 399.4115
-1.907893 399.4761
-1.978774 399.5331
-2.042153 399.5833
-2.098835 399.6277
-2.149552 399.6669
-2.194963 399.7015
-2.235672 399.7321
